date,value
2024-02-01,408.75648482943
2024-03-01,415.7522402138
2024-04-01,413.96006917151
2024-05-01,400.53450715296
2024-06-01,402.35811979249
2024-07-01,410.8159094482
2024-08-01,412.38798930986
2024-09-01,410.249960698
2024-10-01,415.29633705392
2024-11-01,417.32432007546
2024-12-01,417.59157365194
2025-01-01,418.44049677724
2025-02-01,414.95047948436
2025-03-01,418.62914636064
2025-04-01,415.12340826914
2025-05-01,414.40025153278
2025-06-01,415.37494104701
2025-07-01,427.511397579
2025-08-01,424.74453702248
2025-09-01,433.26520987266
2025-10-01,441.21993397265
2025-11-01,442.9806634177
2025-12-01,441.01556359063
2026-01-01,442.72913063984
2026-02-01,443.93963213331
