date,value
2021-11-01,101.93401409091
2021-12-01,98.38769630435
2022-01-01,98.00231142857
2022-02-01,97.83695625
2022-03-01,99.00684217391
2022-04-01,101.23130047619
2022-05-01,103.89282931818
2022-06-01,105.62184363636
2022-07-01,106.6896352381
2022-08-01,104.82373347826
2022-09-01,107.13590909091
2022-10-01,108.3811
2022-11-01,105.9941475
2022-12-01,103.15182136364
2023-01-01,101.04422045455
2023-02-01,102.26781025
2023-03-01,102.70010913044
2023-04-01,102.175909
2023-05-01,103.52238869565
2023-06-01,104.68680818182
2023-07-01,105.17890428571
2023-08-01,107.58265826087
2023-09-01,108.60987
2023-10-01,109.18494931818
2023-11-01,107.76301977273
2023-12-01,106.27089261905
2024-01-01,107.00949956522
2024-02-01,107.94013214286
2024-03-01,107.90877428571
2024-04-01,109.41633545455
2024-05-01,109.25611326087
2024-06-01,109.935094
2024-07-01,109.42213369565
2024-08-01,106.00093227273
2024-09-01,104.3965302381
2024-10-01,105.25369192308
